ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,annee,mois,jour,saison,temp_ideale,peu_vent,peu_pluie,bonne_visibilite,score_meteo,periode_recommandee
Paris,2025-07-04 15:22:58,2024-05-09 12:00:00,14.4,9.4,21.5,72,0.0,12.7,12.7,Partially cloudy,2024,5,9,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-09 12:00:00,16.8,8.9,23.2,66,0.0,12.1,17.6,Clear,2024,5,9,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-09 12:00:00,14.6,9.5,20.4,75,0.0,18.5,28.2,Partially cloudy,2024,5,9,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-09 12:00:00,19.0,15.5,22.6,64,0.001,18.2,32.1,Rain,2024,5,9,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-10 12:00:00,17.6,9.4,25.1,69,0.0,10.5,33.7,Clear,2024,5,10,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-10 12:00:00,18.8,11.1,26.2,61,0.0,22.6,15.6,Clear,2024,5,10,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-10 12:00:00,19.9,16.7,22.7,61,0.001,18.9,33.7,Rain,2024,5,10,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-10 12:00:00,19.2,12.0,25.1,62,0.031,16.8,26.7,Rain,2024,5,10,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-10 12:00:00,18.6,12.2,24.6,58,0.0,15.8,17.9,Partially cloudy,2024,5,10,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-11 12:00:00,19.9,16.8,22.0,59,0.0,25.3,33.6,Partially cloudy,2024,5,11,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-11 12:00:00,19.2,11.8,25.9,59,0.0,21.9,27.0,Clear,2024,5,11,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-11 12:00:00,20.1,12.7,27.0,52,0.043,25.3,19.5,Rain,2024,5,11,Printemps,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-05-11 12:00:00,19.8,11.8,26.7,63,0.0,17.5,37.7,Clear,2024,5,11,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-11 12:00:00,20.3,13.5,26.6,57,0.0,13.7,19.3,Partially cloudy,2024,5,11,Printemps,True,True,True,True,100,True
Paris,2025-07-04 15:22:58,2024-05-12 12:00:00,19.6,15.0,26.2,67,0.531,15.5,19.7,Rain,2024,5,12,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-12 12:00:00,18.8,12.1,24.2,58,0.061,29.6,45.0,Rain,2024,5,12,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-12 12:00:00,18.5,11.7,23.6,62,0.0,20.3,29.8,Partially cloudy,2024,5,12,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-12 12:00:00,18.9,15.9,20.8,74,0.0,15.9,33.6,Partially cloudy,2024,5,12,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-12 12:00:00,17.0,14.1,20.0,81,0.581,22.1,13.1,Rain,2024,5,12,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-13 12:00:00,19.5,13.9,24.5,58,0.0,26.7,30.2,Partially cloudy,2024,5,13,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-13 12:00:00,18.9,14.3,24.0,67,0.14,27.7,41.1,Rain,2024,5,13,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-13 12:00:00,19.0,15.6,24.0,68,0.0,28.0,14.9,Partially cloudy,2024,5,13,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-13 12:00:00,18.3,15.3,22.0,74,0.0,16.6,18.7,Partially cloudy,2024,5,13,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-13 12:00:00,18.6,16.2,20.8,79,0.762,24.4,24.0,Rain,2024,5,13,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-14 12:00:00,15.4,13.8,17.9,88,10.26,13.1,16.8,Rain,2024,5,14,Printemps,False,True,False,True,40,False
Lyon,2025-07-04 15:22:58,2024-05-14 12:00:00,15.8,13.2,18.2,77,12.303,22.3,30.4,Rain,2024,5,14,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2024-05-14 12:00:00,17.5,14.2,20.4,70,15.434,20.0,25.1,Rain,2024,5,14,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2024-05-14 12:00:00,18.0,16.6,19.2,75,1.545,25.3,18.8,Rain,2024,5,14,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-14 12:00:00,14.0,12.0,17.8,85,10.026,29.2,15.5,Rain,2024,5,14,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2024-05-15 12:00:00,16.7,14.8,18.7,83,12.328,31.2,18.5,Rain,2024,5,15,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2024-05-15 12:00:00,14.0,12.4,17.6,89,15.956,13.7,26.7,Rain,2024,5,15,Printemps,False,True,False,True,40,False
Toulouse,2025-07-04 15:22:58,2024-05-15 12:00:00,13.0,10.8,16.7,82,5.522,20.2,18.4,Rain,2024,5,15,Printemps,False,False,False,True,20,False
Paris,2025-07-04 15:22:58,2024-05-15 12:00:00,16.0,12.5,20.8,74,1.106,13.1,21.2,Rain,2024,5,15,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-15 12:00:00,17.0,14.1,20.6,81,3.48,22.9,19.6,Rain,2024,5,15,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-16 12:00:00,15.8,12.5,20.1,68,0.461,14.7,21.6,Rain,2024,5,16,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-16 12:00:00,13.5,8.9,19.2,77,0.024,23.2,17.9,Rain,2024,5,16,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-16 12:00:00,17.2,14.4,21.1,74,18.097,32.4,23.8,Rain,2024,5,16,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2024-05-16 12:00:00,17.0,12.6,20.7,69,1.012,32.4,25.2,Rain,2024,5,16,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-16 12:00:00,12.7,10.7,15.9,87,5.38,13.6,29.9,Rain,2024,5,16,Printemps,False,True,False,True,40,False
Lyon,2025-07-04 15:22:58,2024-05-17 12:00:00,14.4,8.2,21.1,73,0.081,12.6,42.5,Rain,2024,5,17,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-17 12:00:00,16.7,12.5,20.1,73,0.0,39.8,30.6,Partially cloudy,2024,5,17,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-17 12:00:00,16.8,11.1,21.6,72,0.031,20.4,28.6,Rain,2024,5,17,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-17 12:00:00,14.8,11.0,20.0,74,0.026,18.7,23.1,Rain,2024,5,17,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-17 12:00:00,15.5,10.4,20.0,68,0.048,14.4,22.4,Rain,2024,5,17,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-18 12:00:00,16.2,12.5,20.7,73,1.486,13.0,21.6,Rain,2024,5,18,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-18 12:00:00,17.8,14.0,20.1,79,0.0,20.6,22.0,Partially cloudy,2024,5,18,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-18 12:00:00,18.5,14.7,22.1,70,0.012,26.1,24.0,Rain,2024,5,18,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-18 12:00:00,14.4,11.3,18.6,82,0.347,19.7,42.8,Rain,2024,5,18,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-18 12:00:00,16.1,12.1,21.0,75,0.531,18.1,19.7,Rain,2024,5,18,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-19 12:00:00,16.5,14.0,21.6,76,2.327,10.6,18.2,Rain,2024,5,19,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-19 12:00:00,16.3,9.1,22.9,74,0.093,10.8,33.3,Rain,2024,5,19,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-19 12:00:00,14.9,12.3,18.6,81,0.678,29.8,23.4,Rain,2024,5,19,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-19 12:00:00,18.7,15.5,21.2,69,0.0,20.7,29.3,Partially cloudy,2024,5,19,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-19 12:00:00,18.4,12.7,23.0,75,0.068,21.9,17.2,Rain,2024,5,19,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-20 12:00:00,18.4,15.6,21.8,75,0.381,21.6,19.9,Rain,2024,5,20,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-20 12:00:00,16.5,12.3,22.1,76,3.057,14.9,15.8,Rain,2024,5,20,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-20 12:00:00,17.3,11.3,23.6,74,3.469,19.2,40.0,Rain,2024,5,20,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-20 12:00:00,18.4,13.5,22.6,75,0.012,21.7,20.1,Rain,2024,5,20,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-20 12:00:00,15.7,13.0,19.0,76,0.622,24.0,22.1,Rain,2024,5,20,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-21 12:00:00,16.2,11.1,20.5,72,4.378,19.6,45.6,Rain,2024,5,21,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-21 12:00:00,15.2,10.1,19.8,72,0.053,36.9,17.7,Rain,2024,5,21,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-21 12:00:00,18.5,13.9,22.9,66,0.0,33.4,22.3,Partially cloudy,2024,5,21,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-21 12:00:00,16.0,13.2,20.2,83,9.615,14.1,13.6,Rain,2024,5,21,Printemps,False,True,False,True,40,False
Nice,2025-07-04 15:22:58,2024-05-21 12:00:00,20.5,15.7,26.2,64,0.083,43.9,29.1,Rain,2024,5,21,Printemps,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2024-05-22 12:00:00,16.0,13.4,20.1,73,1.523,22.1,17.6,Rain,2024,5,22,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-22 12:00:00,15.3,10.1,20.2,71,9.619,27.2,19.7,Rain,2024,5,22,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2024-05-22 12:00:00,18.6,13.3,23.0,62,0.0,33.9,23.5,Partially cloudy,2024,5,22,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-22 12:00:00,16.5,13.6,20.9,66,0.547,20.4,40.7,Rain,2024,5,22,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-22 12:00:00,19.6,15.0,21.5,67,0.0,32.7,27.4,Partially cloudy,2024,5,22,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-23 12:00:00,17.9,14.9,20.7,77,6.813,25.0,20.0,Rain,2024,5,23,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2024-05-23 12:00:00,19.1,15.6,23.0,66,0.008,29.4,22.1,Rain,2024,5,23,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-23 12:00:00,15.7,13.3,19.5,73,0.164,18.7,20.7,Rain,2024,5,23,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-23 12:00:00,15.2,11.9,18.7,76,1.261,17.1,44.6,Rain,2024,5,23,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-23 12:00:00,15.3,12.0,19.8,78,1.667,26.3,19.5,Rain,2024,5,23,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-24 12:00:00,16.3,12.0,20.6,67,0.009,12.7,22.2,Rain,2024,5,24,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-24 12:00:00,17.5,13.8,20.2,78,0.0,17.1,24.0,Partially cloudy,2024,5,24,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-24 12:00:00,16.0,13.0,19.9,72,0.0,15.4,20.2,Partially cloudy,2024,5,24,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-24 12:00:00,15.0,11.6,19.5,79,1.373,17.3,36.0,Rain,2024,5,24,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-24 12:00:00,17.6,14.4,21.1,73,0.37,17.1,28.6,Rain,2024,5,24,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-25 12:00:00,18.0,10.9,25.9,66,0.0,14.5,20.9,Partially cloudy,2024,5,25,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-25 12:00:00,17.8,11.2,23.1,68,0.042,22.3,26.2,Rain,2024,5,25,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-25 12:00:00,17.0,11.1,22.6,67,0.014,11.8,19.0,Rain,2024,5,25,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-25 12:00:00,18.3,14.2,20.8,72,0.006,17.8,25.1,Rain,2024,5,25,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-25 12:00:00,16.7,9.5,22.9,68,0.004,9.1,29.6,Rain,2024,5,25,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-26 12:00:00,18.4,15.6,22.4,64,0.027,20.0,20.7,Rain,2024,5,26,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-05-26 12:00:00,18.9,15.7,21.5,76,0.0,13.0,21.6,Partially cloudy,2024,5,26,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-26 12:00:00,17.6,15.0,20.0,76,0.0,20.5,20.3,Overcast,2024,5,26,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-26 12:00:00,19.1,13.3,23.8,73,0.0,20.3,20.2,Partially cloudy,2024,5,26,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-26 12:00:00,18.7,13.5,24.6,67,0.18,15.9,42.7,Rain,2024,5,26,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-27 12:00:00,15.2,12.5,17.3,67,0.432,17.3,21.9,Rain,2024,5,27,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-27 12:00:00,19.1,16.6,20.9,80,0.0,11.9,23.8,Partially cloudy,2024,5,27,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-27 12:00:00,18.9,15.9,23.6,76,1.761,23.9,24.5,Rain,2024,5,27,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-27 12:00:00,15.4,13.9,17.6,82,4.606,15.6,16.7,Rain,2024,5,27,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-27 12:00:00,16.7,13.0,19.8,82,0.789,13.9,33.9,Rain,2024,5,27,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-28 12:00:00,13.7,10.0,16.9,87,2.099,15.7,17.9,Rain,2024,5,28,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-05-28 12:00:00,16.8,10.8,21.9,66,0.0,16.1,31.0,Partially cloudy,2024,5,28,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-28 12:00:00,19.6,16.6,22.0,73,0.0,16.3,27.8,Partially cloudy,2024,5,28,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-05-28 12:00:00,16.9,11.0,22.6,69,0.002,15.3,19.7,Rain,2024,5,28,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-05-28 12:00:00,20.2,14.9,25.5,59,0.11,42.6,19.6,Rain,2024,5,28,Printemps,True,False,True,True,80,False
Toulouse,2025-07-04 15:22:58,2024-05-29 12:00:00,18.6,12.8,23.7,70,0.0,20.5,21.2,Overcast,2024,5,29,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-05-29 12:00:00,17.1,12.5,21.7,72,0.0,9.7,39.7,Overcast,2024,5,29,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-05-29 12:00:00,15.4,14.0,16.3,91,15.938,15.9,13.3,Rain,2024,5,29,Printemps,False,True,False,True,40,False
Marseille,2025-07-04 15:22:58,2024-05-29 12:00:00,21.0,16.0,25.5,57,0.0,28.6,30.5,Partially cloudy,2024,5,29,Printemps,True,False,True,True,80,False
Nice,2025-07-04 15:22:58,2024-05-29 12:00:00,20.2,17.9,22.8,78,0.0,14.3,26.2,Partially cloudy,2024,5,29,Printemps,True,True,True,True,100,True
Lyon,2025-07-04 15:22:58,2024-05-30 12:00:00,16.8,12.5,20.1,77,6.933,25.8,35.8,Rain,2024,5,30,Printemps,False,False,False,True,20,False
Paris,2025-07-04 15:22:58,2024-05-30 12:00:00,14.2,12.9,16.1,82,6.316,21.4,17.7,Rain,2024,5,30,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2024-05-30 12:00:00,20.6,18.1,23.2,80,0.0,18.0,18.3,Partially cloudy,2024,5,30,Printemps,True,True,True,True,100,True
Toulouse,2025-07-04 15:22:58,2024-05-30 12:00:00,18.3,16.0,21.2,72,0.865,36.5,18.0,Rain,2024,5,30,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-30 12:00:00,21.9,18.4,25.9,59,0.0,46.2,27.1,Partially cloudy,2024,5,30,Printemps,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-05-31 12:00:00,13.8,11.2,18.0,80,3.719,22.2,36.8,Rain,2024,5,31,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-05-31 12:00:00,19.1,14.5,23.2,48,0.0,57.7,20.9,Clear,2024,5,31,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-05-31 12:00:00,16.2,11.9,20.9,68,0.0,23.9,16.0,Partially cloudy,2024,5,31,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-05-31 12:00:00,13.6,12.6,15.9,85,1.609,18.7,18.5,Rain,2024,5,31,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-05-31 12:00:00,20.2,15.7,23.2,64,0.005,28.9,27.2,Rain,2024,5,31,Printemps,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-06-01 12:00:00,15.4,12.2,20.1,77,0.014,23.8,41.3,Rain,2024,6,1,Été,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-06-01 12:00:00,19.5,15.3,24.0,55,0.0,44.7,24.5,Partially cloudy,2024,6,1,Été,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-06-01 12:00:00,13.3,12.9,14.2,90,4.08,21.5,12.1,Rain,2024,6,1,Été,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-06-01 12:00:00,19.1,15.6,21.7,65,0.001,37.1,24.6,Rain,2024,6,1,Été,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-06-01 12:00:00,16.8,13.3,20.1,69,0.017,27.6,20.6,Rain,2024,6,1,Été,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-06-02 12:00:00,17.2,13.1,21.6,70,0.0,20.9,19.2,Partially cloudy,2024,6,2,Été,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-06-02 12:00:00,19.2,14.3,24.2,61,0.968,30.4,26.8,Rain,2024,6,2,Été,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-06-02 12:00:00,18.7,15.7,21.7,69,0.002,19.8,24.2,Rain,2024,6,2,Été,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-06-02 12:00:00,14.9,12.8,16.1,86,2.005,20.7,38.2,Rain,2024,6,2,Été,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-06-02 12:00:00,14.2,12.2,17.3,79,0.014,21.4,15.3,Rain,2024,6,2,Été,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2024-06-03 12:00:00,15.7,14.4,17.8,82,0.025,22.1,24.3,Rain,2024,6,3,Été,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-06-03 12:00:00,17.8,12.1,22.3,72,0.0,16.1,17.3,Partially cloudy,2024,6,3,Été,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-06-03 12:00:00,19.2,15.5,22.0,70,0.0,19.7,31.5,Partially cloudy,2024,6,3,Été,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-06-03 12:00:00,20.4,14.4,25.5,65,0.0,39.3,22.4,Partially cloudy,2024,6,3,Été,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2024-06-03 12:00:00,15.9,9.6,21.7,70,0.0,12.8,16.5,Partially cloudy,2024,6,3,Été,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-06-04 12:00:00,19.7,13.8,24.9,70,0.012,22.5,20.4,Rain,2024,6,4,Été,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-06-04 12:00:00,19.7,12.8,25.7,67,0.0,15.7,15.8,Partially cloudy,2024,6,4,Été,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-06-04 12:00:00,20.3,18.8,22.1,77,0.0,23.3,22.0,Partially cloudy,2024,6,4,Été,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2024-06-04 12:00:00,19.2,14.0,23.9,67,0.0,19.2,19.1,Partially cloudy,2024,6,4,Été,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2024-06-04 12:00:00,18.3,12.9,23.6,69,0.0,12.5,27.8,Partially cloudy,2024,6,4,Été,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2024-06-05 12:00:00,20.4,14.9,25.7,75,0.0,23.3,16.8,Partially cloudy,2024,6,5,Été,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-06-05 12:00:00,21.0,14.5,26.7,68,0.0,17.3,24.6,Partially cloudy,2024,6,5,Été,True,True,True,True,100,True
Toulouse,2025-07-04 15:22:58,2024-06-05 12:00:00,23.1,14.9,29.9,58,0.0,13.4,15.3,Partially cloudy,2024,6,5,Été,True,True,True,True,100,True
Paris,2025-07-04 15:22:58,2024-06-05 12:00:00,17.8,15.1,21.2,64,0.0,15.6,21.6,Partially cloudy,2024,6,5,Été,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2024-06-05 12:00:00,20.9,19.2,22.9,77,0.0,12.9,22.0,Partially cloudy,2024,6,5,Été,True,True,True,True,100,True
Lyon,2025-07-04 15:22:58,2024-06-06 12:00:00,20.8,15.1,25.6,72,0.274,20.0,33.3,Rain,2024,6,6,Été,True,False,True,True,80,False
Toulouse,2025-07-04 15:22:58,2024-06-06 12:00:00,24.1,18.0,30.1,62,0.0,15.6,16.8,Partially cloudy,2024,6,6,Été,True,True,True,True,100,True
Nice,2025-07-04 15:22:58,2024-06-06 12:00:00,21.0,18.7,23.2,78,0.0,13.2,21.0,Partially cloudy,2024,6,6,Été,True,True,True,True,100,True
Marseille,2025-07-04 15:22:58,2024-06-06 12:00:00,22.1,16.4,27.7,66,0.0,23.4,16.9,Partially cloudy,2024,6,6,Été,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2024-06-06 12:00:00,16.1,10.5,21.3,60,0.0,16.3,18.9,Partially cloudy,2024,6,6,Été,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-06-07 12:00:00,16.6,10.5,22.2,54,0.0,11.6,18.7,Clear,2024,6,7,Été,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-06-07 12:00:00,22.3,17.8,26.9,70,0.009,15.3,15.9,Rain,2024,6,7,Été,True,True,True,True,100,True
Nice,2025-07-04 15:22:58,2024-06-07 12:00:00,21.2,17.8,24.3,81,0.0,24.6,22.8,Partially cloudy,2024,6,7,Été,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-06-07 12:00:00,21.3,16.6,26.5,74,0.505,10.1,29.4,Rain,2024,6,7,Été,True,True,True,True,100,True
Marseille,2025-07-04 15:22:58,2024-06-07 12:00:00,23.1,18.1,28.3,56,0.0,20.9,27.6,Partially cloudy,2024,6,7,Été,True,False,True,True,80,False
Marseille,2025-07-04 15:22:58,2024-06-08 12:00:00,23.2,17.6,28.8,58,0.008,15.2,28.1,Rain,2024,6,8,Été,True,True,True,True,100,True
Nice,2025-07-04 15:22:58,2024-06-08 12:00:00,21.3,18.9,23.0,81,0.0,21.3,22.1,Overcast,2024,6,8,Été,True,False,True,True,80,False
Toulouse,2025-07-04 15:22:58,2024-06-08 12:00:00,22.9,18.9,26.9,63,0.009,23.7,16.8,Rain,2024,6,8,Été,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-06-08 12:00:00,21.5,16.1,28.7,72,0.686,23.9,27.6,Rain,2024,6,8,Été,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2024-06-08 12:00:00,17.0,11.2,21.6,60,0.0,18.7,20.3,Partially cloudy,2024,6,8,Été,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2024-06-09 12:00:00,16.4,11.8,21.5,60,0.0,16.6,21.5,Partially cloudy,2024,6,9,Été,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2024-06-09 12:00:00,18.6,17.0,21.0,83,0.127,28.5,14.5,Rain,2024,6,9,Été,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2024-06-09 12:00:00,21.9,18.9,26.9,76,11.096,17.3,19.6,Rain,2024,6,9,Été,True,True,False,True,70,False
Nice,2025-07-04 15:22:58,2024-06-09 12:00:00,22.3,18.8,24.3,72,0.002,34.5,18.3,Rain,2024,6,9,Été,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2024-06-09 12:00:00,19.6,17.3,23.8,80,0.386,24.5,23.4,Rain,2024,6,9,Été,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2024-06-10 12:00:00,14.4,11.2,17.0,65,1.213,24.7,25.9,Rain,2024,6,10,Été,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2024-06-10 12:00:00,18.7,14.1,23.8,66,0.008,25.6,24.6,Rain,2024,6,10,Été,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2024-06-10 12:00:00,21.5,18.8,23.6,81,0.001,28.3,17.5,Rain,2024,6,10,Été,True,False,True,True,80,False
